Samples,T1,T2,T5,T10,T15,L Max
251.0,94.29253,94.29253,94.29253,94.29253,97.98317,204800.0
252.0,143.70108,143.70108,143.70108,143.70108,144.32541,204800.0
253.0,49.886635,49.886635,49.886635,50.06109,52.447884,204800.0
254.0,28.244999,28.244999,28.244999,28.369942,28.706997,204800.0
255.0,35.40126,35.40126,35.40126,35.40126,36.501266,204800.0
256.0,237.5446,237.5446,237.5446,237.5446,237.85721,204800.0
257.0,10.109592,10.109592,10.109592,10.197559,17.04344,204800.0
258.0,4.1026855,4.1026855,4.1026855,4.1026855,5.0466337,204800.0
259.0,110.131714,110.131714,110.131714,110.15921,110.15921,204800.0
260.0,24.771622,24.981655,25.98901,26.058632,26.11891,204800.0
261.0,8.500057,8.530334,9.065069,9.065069,10.884617,204800.0
262.0,7.0948887,7.0948887,7.1523285,7.1523285,7.3553085,204800.0
263.0,16.545391,16.545391,16.545391,16.545391,18.086908,204800.0
264.0,48.242313,48.242313,48.242313,48.355694,49.608784,204800.0
265.0,2.590158,2.590158,2.590158,4.199815,9.692528,204800.0
266.0,53.71571,53.71571,53.966602,59.190342,59.190342,204800.0
267.0,1.9700952,1.9700952,1.9700952,1.9747252,1.9747252,204800.0
268.0,49.39697,49.39697,49.84247,49.84247,50.75565,204800.0
269.0,38.927757,38.927757,38.927757,38.927757,40.93273,204800.0
270.0,173.95949,174.05286,174.55069,177.21776,177.21776,204800.0
271.0,45.263977,45.279224,45.371716,46.74012,46.824966,204800.0
272.0,22.964386,22.964386,22.964386,23.371883,25.03178,204800.0
273.0,31.784763,31.784763,32.689083,33.495678,34.801376,204800.0
274.0,94.46974,94.46974,94.46974,94.46974,97.15945,204800.0
275.0,25.658827,25.658827,25.658827,26.730608,28.366428,204800.0
276.0,22.54131,22.54131,22.900206,25.317806,47.257072,204800.0
277.0,162.00253,162.00253,162.37337,162.87318,167.05989,204800.0
278.0,101.147484,101.147484,101.147484,101.147484,101.2367,204800.0
279.0,19.091234,19.091234,19.795326,20.942335,22.440992,204800.0
280.0,41.032528,41.032528,41.032528,41.032528,41.243,204800.0
281.0,33.141087,33.141087,33.141087,33.470192,36.91478,204800.0
282.0,111.1535,111.1535,111.23464,111.46967,111.895905,204800.0
283.0,65.23724,65.23724,65.23724,67.07695,70.144585,204800.0
284.0,25.536205,25.536205,25.536205,25.536205,29.294306,204800.0
