Samples,T1,T2,T5,T10,T15,L Max
77169.0,0.0,0.0,0.0,0.0,0.0,3200.0
77170.0,26.087337,26.087337,26.697636,26.836155,27.291922,3200.0
77171.0,0.0,0.0,0.0,0.0,0.0,3200.0
77172.0,242.56125,242.56125,242.56125,242.56125,245.38237,3200.0
77173.0,0.0,0.0,0.0,0.0,0.0,3200.0
77174.0,0.0,0.0,0.0,0.0,0.0,3200.0
77175.0,0.0,0.0,0.0,0.19461745,0.673169,3200.0
77176.0,0.0,0.0,0.0,0.0,0.0,3200.0
77177.0,0.0,0.0,0.0,1.2417676,1.2417676,3200.0
77178.0,0.0,0.0,0.0,0.0,0.0,3200.0
77179.0,0.0,0.0,0.0,0.0,0.37003157,3200.0
77180.0,0.0,0.0,0.0,0.0,0.0,3200.0
77181.0,0.0,0.0,0.0,0.0,0.0,3200.0
77182.0,0.0,0.0,0.0,0.0,0.0,3200.0
77183.0,0.0,0.0,0.0,0.0,0.0,3200.0
77184.0,2.999483,2.999483,2.999483,2.999483,3.2523072,3200.0
77185.0,0.0,0.0,0.0,0.0,0.0,3200.0
77186.0,0.0,0.0,0.0,0.0,0.0,3200.0
77187.0,3.5090492,3.5090492,3.5090492,5.8179193,5.8179193,3200.0
77188.0,0.0,0.0,0.0,0.0,0.0,3200.0
77189.0,0.0,0.0,0.0,0.0,0.0,3200.0
77190.0,0.0,0.0,0.0,0.0,0.0,3200.0
77191.0,0.0,0.0,0.0,0.0,0.0,3200.0
77192.0,0.0,0.0,0.0,0.0,0.0,3200.0
77193.0,0.0,0.0,0.0,0.0,0.0,3200.0
77194.0,0.0,0.0,0.0,0.0,0.36669946,3200.0
77195.0,0.0,0.0,0.0,0.0,0.0,3200.0
77196.0,0.0,0.0,0.0,0.0,0.0,3200.0
77197.0,0.0,0.0,0.0,0.028294537,0.62385005,3200.0
77198.0,0.0,0.0,0.0,0.0,0.0,3200.0
77199.0,0.2401757,0.2401757,0.2401757,0.2401757,0.46460283,3200.0
77200.0,0.0,0.0,0.0,0.0,0.0,3200.0
77201.0,0.0,0.0,0.0,0.0,0.0,3200.0
77202.0,0.0,0.0,0.0,0.0,0.0,3200.0
77203.0,0.0,0.0,0.0,0.0,0.0,3200.0
77204.0,0.0,0.0,0.0,0.0,0.0,3200.0
77205.0,0.0,0.0,0.0,0.0,0.0,3200.0
77206.0,0.0,0.0,0.0,0.0,0.0,3200.0
77207.0,0.0,0.0,0.0,3.7933488,3.7933488,3200.0
77208.0,0.0,0.0,0.0,0.0,0.5817034,3200.0
77209.0,0.0,0.0,0.0,0.0,0.0,3200.0
77210.0,0.0,0.0,0.0,0.0,2.8026524,3200.0
77211.0,1.4890515,1.4890515,1.4890515,1.4890515,21.4534,3200.0
77212.0,0.0,0.0,0.0,0.0,0.0,3200.0
77213.0,0.0,0.0,0.0,0.0,0.29779625,3200.0
77214.0,8.81997,8.81997,8.81997,9.599759,16.748938,3200.0
77215.0,0.0,0.0,0.0,0.0,0.0,3200.0
77216.0,55.209263,55.209263,55.209263,56.95647,56.95647,3200.0
